latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,source,temp_c,datetime,dt_nearest_hour
34.09203,-118.55682,347.61,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,306.22,197.98,D,SUOMI,33.07000000000005,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.09319,-118.55154,349.61,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,317.95,197.98,D,SUOMI,44.80000000000001,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.0952,-118.54232,349.15,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,309.09,44.77,D,SUOMI,35.94,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22318,-118.11151,356.4,0.43,0.46,2025-01-09,20:25,N,nominal,2.0NRT,302.19,67.88,D,SUOMI,29.04000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.08229,-118.58079,341.62,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,296.66,10.59,D,SUOMI,23.510000000000048,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22606,-118.09786,340.52,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,288.53,13.09,D,SUOMI,15.379999999999995,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21979,-118.0657,367.0,0.42,0.45,2025-01-09,20:25,N,high,2.0NRT,340.4,221.11,D,SUOMI,67.25,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2143,-118.07102,294.62,0.42,0.45,2025-01-09,20:25,N,low,2.0NRT,316.98,221.11,D,SUOMI,43.83000000000004,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21088,-118.0871,329.61,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,287.52,3.83,D,SUOMI,14.370000000000005,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21188,-118.08243,348.46,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,291.75,15.96,D,SUOMI,18.600000000000023,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21299,-118.07716,355.21,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,299.37,15.96,D,SUOMI,26.220000000000027,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10886,-118.54148,340.62,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,291.0,50.67,D,SUOMI,17.850000000000023,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.20776,-118.08125,350.56,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,293.68,16.23,D,SUOMI,20.53000000000003,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.20892,-118.07581,353.47,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,303.81,16.23,D,SUOMI,30.660000000000025,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21017,-118.06993,352.98,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,295.45,10.71,D,SUOMI,22.30000000000001,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21146,-118.06389,344.51,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,294.78,10.71,D,SUOMI,21.629999999999995,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21239,-118.05949,333.19,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,291.5,4.98,D,SUOMI,18.350000000000023,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.07517,-118.67541,333.33,0.46,0.47,2025-01-09,20:25,N,nominal,2.0NRT,299.15,3.9,D,SUOMI,26.0,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.09944,-118.56415,327.03,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,290.76,5.69,D,SUOMI,17.610000000000014,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10058,-118.55889,329.88,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,303.59,173.42,D,SUOMI,30.439999999999998,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10567,-118.53546,342.63,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,295.3,50.67,D,SUOMI,22.150000000000034,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.20487,-118.07431,354.12,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,291.71,16.23,D,SUOMI,18.560000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.20721,-118.06339,327.66,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,292.38,10.71,D,SUOMI,19.230000000000018,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.1017,-118.55376,367.0,0.45,0.47,2025-01-09,20:25,N,high,2.0NRT,364.38,173.42,D,SUOMI,91.23000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10274,-118.54897,367.0,0.45,0.47,2025-01-09,20:25,N,high,2.0NRT,344.29,289.24,D,SUOMI,71.14000000000004,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10376,-118.54429,367.0,0.45,0.47,2025-01-09,20:25,N,high,2.0NRT,379.71,289.24,D,SUOMI,106.56,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10472,-118.53982,367.0,0.45,0.47,2025-01-09,20:25,N,high,2.0NRT,338.79,50.67,D,SUOMI,65.64000000000004,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.20605,-118.06881,367.0,0.42,0.45,2025-01-09,20:25,N,high,2.0NRT,301.77,10.71,D,SUOMI,28.620000000000005,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.09948,-118.54326,355.47,0.45,0.47,2025-01-09,20:25,N,low,2.0NRT,339.87,44.77,D,SUOMI,66.72000000000003,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10337,-118.52541,367.0,0.45,0.47,2025-01-09,20:25,N,low,2.0NRT,333.7,117.25,D,SUOMI,60.55000000000001,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.06975,-118.67945,345.11,0.46,0.47,2025-01-09,20:25,N,nominal,2.0NRT,304.99,9.24,D,SUOMI,31.840000000000032,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22086,-118.06064,340.55,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,293.0,57.0,D,SUOMI,19.850000000000023,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21719,-118.07796,356.06,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,297.94,15.96,D,SUOMI,24.79000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21608,-118.08319,355.25,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,291.86,15.96,D,SUOMI,18.710000000000036,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21509,-118.08784,342.08,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,288.72,3.83,D,SUOMI,15.57000000000005,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22695,-118.09364,352.09,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,293.84,8.85,D,SUOMI,20.689999999999998,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.23001,-118.07918,356.0,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,304.29,26.64,D,SUOMI,31.140000000000043,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.23116,-118.07377,357.08,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,300.4,39.9,D,SUOMI,27.25,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22424,-118.1065,367.0,0.42,0.46,2025-01-09,20:25,N,high,2.0NRT,307.36,67.88,D,SUOMI,34.210000000000036,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22893,-118.0843,367.0,0.42,0.45,2025-01-09,20:25,N,high,2.0NRT,301.4,26.64,D,SUOMI,28.25,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22707,-118.07248,367.0,0.42,0.45,2025-01-09,20:25,N,low,2.0NRT,333.22,77.94,D,SUOMI,60.07000000000005,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2189,-118.11106,337.54,0.43,0.46,2025-01-09,20:25,N,nominal,2.0NRT,296.79,8.7,D,SUOMI,23.640000000000043,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22179,-118.09744,350.44,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,299.64,9.39,D,SUOMI,26.49000000000001,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22267,-118.09328,349.42,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,298.43,6.57,D,SUOMI,25.28000000000003,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22358,-118.08897,355.74,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,297.21,6.57,D,SUOMI,24.060000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22575,-118.07874,353.72,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,304.51,27.78,D,SUOMI,31.360000000000014,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2252,-118.10195,346.58,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,293.69,13.09,D,SUOMI,20.54000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22818,-118.0672,339.13,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,289.27,77.94,D,SUOMI,16.120000000000005,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2209,-118.10163,367.0,0.42,0.46,2025-01-09,20:25,N,high,2.0NRT,305.58,9.39,D,SUOMI,32.43000000000001,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2246,-118.08414,367.0,0.42,0.45,2025-01-09,20:25,N,high,2.0NRT,297.73,27.78,D,SUOMI,24.58000000000004,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22399,-118.06644,367.0,0.42,0.45,2025-01-09,20:25,N,low,2.0NRT,325.11,77.94,D,SUOMI,51.960000000000036,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21669,-118.10087,339.44,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,294.09,9.39,D,SUOMI,20.939999999999998,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21758,-118.09669,344.56,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,296.06,9.39,D,SUOMI,22.910000000000025,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21843,-118.09266,342.37,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,294.49,6.57,D,SUOMI,21.340000000000032,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2193,-118.08858,343.91,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,292.44,6.57,D,SUOMI,19.29000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22144,-118.07848,351.04,0.42,0.45,2025-01-09,20:25,N,nominal,2.0NRT,302.57,27.78,D,SUOMI,29.420000000000016,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22029,-118.08388,367.0,0.42,0.45,2025-01-09,20:25,N,high,2.0NRT,295.96,27.78,D,SUOMI,22.810000000000002,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.22275,-118.0723,367.0,0.42,0.45,2025-01-09,20:25,N,high,2.0NRT,327.06,77.94,D,SUOMI,53.910000000000025,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.2185,-118.07177,270.17,0.42,0.45,2025-01-09,20:25,N,low,2.0NRT,323.7,221.11,D,SUOMI,50.55000000000001,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21424,-118.09183,333.0,0.42,0.46,2025-01-09,20:25,N,nominal,2.0NRT,289.59,3.83,D,SUOMI,16.439999999999998,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.21996,-118.10609,367.0,0.42,0.46,2025-01-09,20:25,N,high,2.0NRT,301.99,8.7,D,SUOMI,28.840000000000032,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.10789,-118.54595,349.49,0.45,0.47,2025-01-09,20:25,N,nominal,2.0NRT,291.1,289.24,D,SUOMI,17.950000000000045,2025-01-09 20:25:00+00:00,2025-01-09 20:00:00+00:00
34.07008,-118.59904,334.58,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,293.53,3.46,D,J1,20.379999999999995,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08625,-118.52049,337.58,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,306.58,4.75,D,J1,33.43000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.30236,-118.78786,343.28,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,298.81,4.37,D,J1,25.660000000000025,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10471,-118.53326,331.7,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,292.57,50.76,D,J1,19.420000000000016,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10136,-118.554,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,362.42,156.3,D,J1,89.27000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10204,-118.54982,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,360.06,156.3,D,J1,86.91000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10338,-118.5415,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,351.07,113.64,D,J1,77.92000000000002,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09806,-118.55325,367.0,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,378.1,156.3,D,J1,104.95000000000005,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09941,-118.54491,367.0,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,337.56,113.64,D,J1,64.41000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10405,-118.53736,354.43,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,312.98,50.76,D,J1,39.83000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10008,-118.54077,350.09,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,314.58,113.64,D,J1,41.43000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09737,-118.55748,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,337.88,117.2,D,J1,64.73000000000002,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09874,-118.54906,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,358.44,156.3,D,J1,85.29000000000002,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10141,-118.53254,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,365.14,50.76,D,J1,91.99000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10208,-118.52841,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,356.17,183.05,D,J1,83.02000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10275,-118.52422,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,346.67,183.05,D,J1,73.52000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09877,-118.52765,350.86,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,333.45,34.85,D,J1,60.30000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10074,-118.53665,355.94,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,320.04,50.76,D,J1,46.89000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.075,-118.67403,346.6,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,302.72,21.59,D,J1,29.57000000000005,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10271,-118.54564,367.0,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,371.31,113.64,D,J1,98.16000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10734,-118.53816,330.96,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,292.86,11.65,D,J1,19.710000000000036,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.21256,-118.07028,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,330.82,73.04,D,J1,57.670000000000016,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.2073,-118.08217,351.16,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,293.97,6.58,D,J1,20.82000000000005,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20796,-118.07797,351.74,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,312.81,27.54,D,J1,39.660000000000025,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20994,-118.06532,355.56,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,290.33,73.04,D,J1,17.180000000000007,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.21059,-118.06114,340.77,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,293.66,22.09,D,J1,20.510000000000048,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20928,-118.06955,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,293.16,73.04,D,J1,20.010000000000048,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10068,-118.55822,309.43,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,309.62,117.2,D,J1,36.47000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20468,-118.07722,350.34,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,289.67,7.87,D,J1,16.52000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.206,-118.06882,355.06,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,301.26,11.33,D,J1,28.110000000000014,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20666,-118.0646,351.05,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,291.16,11.33,D,J1,18.010000000000048,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20206,-118.07229,345.32,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,288.98,7.87,D,J1,15.830000000000041,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20272,-118.0681,351.16,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,290.61,11.33,D,J1,17.460000000000036,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.106,-118.54643,342.09,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,298.78,30.25,D,J1,25.629999999999995,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.10667,-118.54229,342.7,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,301.28,30.25,D,J1,28.129999999999995,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.20534,-118.07301,355.82,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,293.46,7.87,D,J1,20.310000000000002,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.21124,-118.07874,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,300.9,27.54,D,J1,27.75,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08792,-118.59465,331.83,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,293.13,39.42,D,J1,19.980000000000018,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08996,-118.58205,356.01,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,303.1,70.64,D,J1,29.950000000000045,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.06771,-118.67673,348.16,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,309.16,10.53,D,J1,36.01000000000005,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08063,-118.59736,328.79,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,295.56,4.42,D,J1,22.410000000000025,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08131,-118.59316,347.99,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,301.17,4.18,D,J1,28.02000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.082,-118.58893,327.74,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,297.24,4.18,D,J1,24.090000000000032,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08336,-118.58053,350.39,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,320.01,19.51,D,J1,46.860000000000014,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08403,-118.5764,349.91,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,306.79,7.57,D,J1,33.64000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08666,-118.58132,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,359.35,70.64,D,J1,86.20000000000005,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.0847,-118.57227,348.7,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,306.68,7.57,D,J1,33.53000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.06371,-118.68018,346.37,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,302.41,18.57,D,J1,29.260000000000048,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.07467,-118.61295,350.55,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,306.36,8.53,D,J1,33.210000000000036,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.07534,-118.60886,329.84,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,292.47,2.92,D,J1,19.32000000000005,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09023,-118.51701,331.37,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,296.87,22.97,D,J1,23.720000000000027,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.06656,-118.64172,330.64,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,296.59,1.47,D,J1,23.439999999999998,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.07204,-118.60806,339.85,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,295.64,3.53,D,J1,22.49000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09217,-118.52617,327.96,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,298.78,60.86,D,J1,25.629999999999995,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08929,-118.58622,347.02,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,311.2,70.64,D,J1,38.05000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08393,-118.59811,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,329.45,108.62,D,J1,56.30000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09547,-118.52691,339.11,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,302.23,34.85,D,J1,29.08000000000004,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09543,-118.54832,353.87,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,324.61,26.78,D,J1,51.460000000000036,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09611,-118.54416,355.53,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,324.58,8.7,D,J1,51.43000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09677,-118.54006,330.51,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,302.51,8.7,D,J1,29.360000000000014,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09743,-118.53594,341.44,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,308.24,5.67,D,J1,35.09000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.0981,-118.53183,351.48,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,319.3,5.67,D,J1,46.150000000000034,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09476,-118.55251,367.0,0.39,0.36,2025-01-09,20:50,N20,high,2.0NRT,360.09,26.78,D,J1,86.94,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09616,-118.52271,344.34,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,314.4,34.85,D,J1,41.25,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.0853,-118.58967,367.0,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,327.75,39.42,D,J1,54.60000000000002,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08462,-118.5939,341.82,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,295.64,39.42,D,J1,22.49000000000001,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.08733,-118.57716,340.01,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,298.51,7.09,D,J1,25.360000000000014,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09145,-118.55176,337.36,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,302.18,26.78,D,J1,29.03000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.09213,-118.54756,331.36,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,299.07,26.78,D,J1,25.920000000000016,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.0928,-118.54343,333.0,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,301.55,8.7,D,J1,28.400000000000034,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.0948,-118.53107,337.05,0.39,0.36,2025-01-09,20:50,N20,low,2.0NRT,307.99,5.67,D,J1,34.84000000000003,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.07171,-118.67323,332.53,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,300.13,21.59,D,J1,26.980000000000018,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
34.21387,-118.06185,352.58,0.39,0.36,2025-01-09,20:50,N20,nominal,2.0NRT,291.85,22.09,D,J1,18.700000000000045,2025-01-09 20:50:00+00:00,2025-01-09 21:00:00+00:00
